DEPTH,CALI,DRHO,DT,DTS,GR,KTIM,NPHI,PPC1_CALI_NORM,RD,RHOB,RM,RS,RT,RXO,TVDMSL,CARB_FLAG,COAL_FLAG,KLOGH,PHIT,SAND_FLAG,VSH,FM. LABEL
2542.6416,12.2441,-0.0046,81.1285,159.9106,133.8806,,0.2836,12.157,5.3124,2.5326,4.6579,3.8895,5.3124,3.3853,2511.574,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2542.794,12.2778,-0.0066,81.0969,157.6838,131.2364,,0.2709,12.144,7.4385,2.5389,6.4772,4.3323,7.4385,3.9943,2511.7263,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2542.9464,12.1282,-0.0083,84.2446,158.1976,131.3976,,0.2914,12.0615,6.6631,2.5198,5.9043,4.218,6.6631,2.9283,2511.8787,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2543.0988,11.9936,-0.0081,88.4207,163.8197,134.778,,0.3415,11.9858,3.0654,2.4995,2.8078,3.2384,3.0654,2.4717,2512.0312,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2543.2512,12.0908,-0.0056,91.3675,171.2679,141.2051,,0.3589,11.9927,3.9244,2.4996,3.5595,3.6104,3.9244,2.9446,2512.1836,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2543.4036,12.0833,-0.0041,92.6163,177.3959,146.6829,,0.3817,12.0321,3.9791,2.5049,3.6177,3.6301,3.9791,3.5593,2512.3359,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2543.556,12.1319,-0.0067,92.7146,181.728,143.7144,,0.3714,12.0496,3.8603,2.4914,3.5351,3.5493,3.8603,3.2231,2512.4883,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2543.7084,12.1058,-0.008,92.4824,180.5904,147.8195,,0.3562,12.0554,3.9368,2.484,3.6028,3.5085,3.9368,2.6579,2512.6406,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2543.8608,12.0983,-0.0072,92.1503,177.3486,144.2751,,0.3481,11.9739,3.7067,2.4901,3.4255,3.3754,3.7067,2.687,2512.7932,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2544.0132,12.1132,-0.0064,92.1303,177.8505,149.4694,,0.3631,11.994,4.2947,2.4964,3.9556,3.5412,4.2947,3.1386,2512.9456,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2544.1656,12.0983,-0.0029,92.1283,177.5881,146.6627,,0.3729,12.0281,4.0357,2.4998,3.6597,3.4432,4.0357,3.6563,2513.0979,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2544.318,12.0983,-0.0019,91.9047,173.6469,147.741,,0.4005,12.0358,4.0671,2.4756,3.5921,3.3519,4.0671,3.7035,2513.2502,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2544.4704,12.0983,-0.0055,91.2845,170.9494,146.2333,,0.3667,12.049,2.4046,2.4336,2.1138,2.2632,2.4046,0.9524,2513.4028,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2544.6228,12.0534,-0.0127,91.0158,166.8617,139.2493,,0.3739,12.0114,1.3032,2.3865,1.1644,1.2532,1.3032,0.7946,2513.5552,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2544.7752,12.0385,-0.0142,92.2475,159.8754,134.1801,,0.3658,11.9664,1.3625,2.372,1.2147,1.2944,1.3625,0.7877,2513.7075,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2544.9276,12.0759,-0.0133,94.9047,157.0442,127.2351,,0.3563,11.9949,2.3055,2.3468,1.9593,1.6842,2.3055,0.865,2513.8599,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2545.08,11.9973,-0.0122,96.7169,161.8759,120.384,,0.366,11.9533,1.0752,2.3114,0.9322,0.8889,1.0752,0.5061,2514.0122,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2545.2324,12.0011,-0.0155,96.5627,169.095,113.6758,,0.369,11.8894,1.0193,2.2621,0.8888,0.8203,1.0193,0.3848,2514.1648,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2545.3848,11.9936,-0.0141,94.8911,173.5688,110.381,,0.3542,11.8791,1.1208,2.2534,0.9836,0.885,1.1208,0.3758,2514.3171,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2545.5372,11.9973,-0.0138,93.985,174.4519,108.436,,0.3346,11.8799,1.1072,2.2589,0.9793,0.8691,1.1072,0.4689,2514.4695,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2545.6896,11.9861,-0.0125,94.5438,172.8757,107.0341,,0.3251,11.8855,1.2706,2.2702,1.1253,0.9069,1.2706,0.5174,2514.6218,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2545.842,12.0011,-0.0121,94.9341,168.5515,103.2782,,0.341,11.8881,1.3237,2.274,1.1399,0.9113,1.3237,0.5479,2514.7744,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2545.9944,12.0235,-0.0112,93.5261,165.6705,102.6503,,0.3486,11.8781,1.3807,2.2768,1.1487,0.9192,1.3807,0.4663,2514.9268,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2546.1468,12.016,-0.0064,90.6242,165.566,102.1459,,0.3531,11.8572,1.3623,2.3006,1.1087,0.8944,1.3623,0.5288,2515.0791,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2546.2992,12.0086,-0.0029,89.2207,164.5127,105.8041,,0.3384,11.8536,1.5807,2.3206,1.238,0.9898,1.5807,0.7681,2515.2314,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2546.4516,12.0235,-0.0022,90.6121,161.0976,107.1838,,0.3292,11.8751,1.8543,2.3177,1.4282,1.149,1.8543,0.4812,2515.3838,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2546.604,12.0011,-0.0082,92.8642,159.6852,102.0117,,0.3111,11.9175,1.9383,2.2734,1.4748,1.126,1.9383,0.2939,2515.5364,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2546.7564,11.9861,-0.0134,95.6558,164.1396,93.1854,,0.3108,11.8826,1.0148,2.2373,0.8024,0.6867,1.0148,0.2342,2515.6887,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2546.9088,11.9936,-0.0167,97.5214,171.5746,90.9219,,0.3131,11.8478,1.065,2.2171,0.8361,0.6904,1.065,0.239,2515.8411,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2547.0612,11.9637,-0.0175,98.5334,176.1705,98.2689,,0.3511,11.846,1.0483,2.211,0.8299,0.6972,1.0483,0.2491,2515.9934,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2547.2136,11.9936,-0.0201,99.6541,178.6687,103.4607,,0.377,11.8414,1.0209,2.1954,0.8112,0.6976,1.0209,0.2457,2516.146,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2547.366,12.0086,-0.022,99.3788,184.3533,101.7761,,0.3773,11.8579,1.0392,2.1945,0.8264,0.7187,1.0392,0.2567,2516.2983,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2547.5184,12.0011,-0.0247,97.6298,188.1805,103.5241,,0.3814,11.8698,1.0408,2.2159,0.8248,0.7008,1.0408,0.289,2516.4507,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2547.6708,11.9861,-0.0208,94.9499,186.6226,111.2688,,0.3402,11.8634,1.145,2.2742,0.9032,0.723,1.145,0.413,2516.603,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2547.8232,12.016,-0.015,92.5528,181.4232,118.1119,,0.3349,11.8786,1.3783,2.3325,1.0785,0.8384,1.3783,0.6302,2516.7554,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2547.9756,12.0534,-0.0124,91.3128,168.9527,121.1073,,0.3608,11.9964,1.9486,2.3505,1.4998,1.1674,1.9486,1.0493,2516.908,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2548.128,12.0086,-0.0145,90.7737,158.5467,117.3877,,0.3794,11.9681,1.8467,2.3284,1.4617,1.3582,1.8467,0.6688,2517.0603,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2548.2804,12.0086,-0.0165,89.7876,157.9128,119.0518,,0.381,11.8761,1.5415,2.3062,1.246,1.2488,1.5415,0.5699,2517.2126,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2548.4328,12.0235,-0.0131,88.5431,161.5959,115.315,,0.3431,11.8974,1.3939,2.3185,1.1335,1.1585,1.3939,0.5661,2517.365,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2548.5852,12.0684,-0.0102,87.5984,163.7288,116.938,,0.3408,11.929,1.5259,2.3409,1.2551,1.3075,1.5259,0.6765,2517.5176,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2548.7376,12.0609,-0.0097,88.0157,164.4335,116.139,,0.3284,11.9472,1.7989,2.3528,1.5161,1.5445,1.7989,0.8597,2517.6699,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2548.89,12.0871,-0.0107,89.9674,165.0435,118.4993,,0.3401,11.9469,1.7875,2.3579,1.5271,1.5671,1.7875,0.7295,2517.8223,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2549.0424,12.0871,-0.0127,91.3599,165.3988,120.8973,,0.3734,11.9867,1.6921,2.3581,1.4741,1.5382,1.6921,0.7511,2517.9746,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2549.1948,12.0908,-0.0114,90.894,166.7064,122.8823,,0.4014,11.967,1.9736,2.3652,1.7406,1.7257,1.9736,0.752,2518.1272,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2549.3472,12.0983,-0.0086,89.5531,168.8538,126.9883,,0.3937,11.9573,1.2921,2.374,1.183,1.3216,1.2921,0.8767,2518.2795,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2549.4996,12.1282,-0.0047,88.6259,168.8723,127.6463,,0.395,11.9463,1.7635,2.3904,1.6092,1.6986,1.7635,0.9015,2518.4324,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2549.652,12.0871,-0.0054,88.9514,165.2081,135.1492,,0.4116,11.9548,2.0027,2.3879,1.8373,2.0359,2.0027,0.9729,2518.5842,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2549.8044,12.0684,-0.0088,89.9027,160.5881,136.9871,,0.4205,11.9623,1.8569,2.3704,1.7319,1.9797,1.8569,0.7368,2518.7366,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2549.9568,12.0684,-0.012,90.4894,159.463,136.202,,0.399,11.9076,1.5933,2.3492,1.5355,1.689,1.5933,0.7134,2518.8892,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2550.1092,12.0759,-0.0083,90.6596,162.7778,126.3188,,0.3744,11.8868,1.2824,2.3656,1.2676,1.4408,1.2824,0.6902,2519.0415,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2550.2616,12.1095,-0.0047,89.8973,166.8654,126.1367,,0.3592,11.9874,1.691,2.3905,1.6792,1.8227,1.691,1.013,2519.1938,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2550.414,12.0983,-0.0021,88.3856,168.7674,127.5443,,0.3451,12.037,1.752,2.4129,1.7542,1.9452,1.752,1.0226,2519.3462,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2550.5664,12.0871,-0.0073,87.0117,167.5218,135.3593,,0.3559,11.9682,1.7145,2.4013,1.7287,1.9979,1.7145,1.132,2519.4988,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2550.7188,12.1132,-0.0098,86.9797,164.6754,135.0687,,0.3764,12.001,2.1331,2.3942,2.1474,2.3934,2.1331,1.1141,2519.6511,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2550.8712,12.1095,-0.0128,88.7348,163.5387,132.1431,,0.4018,11.965,1.7909,2.3834,1.8191,2.1134,1.7909,1.1294,2519.8035,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2551.0236,12.0759,-0.0101,90.074,165.3886,126.5353,,0.4006,11.9832,1.7281,2.4008,1.7564,2.0326,1.7281,0.8964,2519.9558,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2551.176,12.1432,-0.009,89.8703,169.4373,126.3316,,0.3827,12.0612,1.9736,2.4258,1.9938,2.5072,1.9736,1.1304,2520.1082,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2551.3284,12.1806,-0.0069,89.2816,172.9094,133.8484,,0.3978,12.1431,4.1716,2.4612,4.0924,3.4834,4.1716,1.6504,2520.2607,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2551.4808,12.2105,-0.0065,88.3332,173.1976,146.1002,,0.4207,12.1672,4.205,2.4779,4.1303,3.4488,4.205,3.7946,2520.4131,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2551.6332,12.2217,-0.0048,87.0495,169.5844,151.9787,,0.3974,12.0904,3.3226,2.4837,3.3119,3.1843,3.3226,3.3334,2520.5654,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2551.7856,12.188,-0.0033,86.7131,165.807,148.505,,0.3722,12.0861,3.2835,2.4804,3.2811,3.2506,3.2835,3.0482,2520.7178,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2551.938,12.203,-0.0025,87.3386,164.4505,143.7963,,0.3621,12.1229,3.3264,2.4769,3.3266,3.2677,3.3264,3.0546,2520.8704,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2552.0904,12.203,-0.0036,88.0443,165.6504,139.7607,,0.3837,12.1322,3.5385,2.4689,3.5323,3.3486,3.5385,3.4613,2521.0227,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2552.2428,12.2329,-0.0035,88.7679,168.7539,139.9479,,0.3936,12.0857,3.6443,2.4703,3.6337,3.4248,3.6443,3.3314,2521.175,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2552.3952,12.1993,-0.0033,89.4631,172.4019,141.069,,0.4085,12.1033,3.7245,2.4804,3.715,3.4704,3.7245,3.3498,2521.3274,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2552.5476,12.2105,-0.0038,89.9309,174.8134,150.6545,,0.4091,12.1345,3.9215,2.4921,3.9102,3.5501,3.9215,3.5356,2521.4797,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2552.7,12.203,-0.0059,89.8451,178.0034,151.6481,,0.4048,12.1164,4.279,2.4955,4.2979,3.782,4.279,3.8691,2521.6323,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2552.8524,12.2105,-0.0078,89.6437,182.1472,149.1069,,0.3899,12.1147,4.3088,2.4974,4.4064,3.8249,4.3088,3.9225,2521.7847,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2553.0048,12.1993,-0.0096,89.7098,184.3678,139.1252,,0.3973,12.1261,4.3931,2.4983,4.5246,3.8775,4.3931,4.3004,2521.937,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2553.1572,12.2217,-0.0106,90.3282,185.4019,143.1707,,0.3987,12.1201,4.4632,2.504,4.6196,3.9306,4.4632,4.6855,2522.0894,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2553.3096,12.2217,-0.0125,91.3589,185.7138,143.3165,,0.3999,12.1061,4.5365,2.5026,4.7295,3.9616,4.5365,4.8861,2522.2419,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2553.462,12.188,-0.0118,92.3164,185.0851,148.1439,,0.3945,12.0981,4.5699,2.5022,4.7865,3.9888,4.5699,4.7535,2522.3943,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2553.6144,12.1544,-0.0128,92.9714,184.3624,147.6533,,0.415,12.089,4.3542,2.502,4.6068,3.9379,4.3542,4.635,2522.5466,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2553.7668,12.1432,-0.0113,92.9741,183.1645,152.3375,,0.408,12.0771,4.1557,2.5052,4.4551,3.9066,4.1557,4.6413,2522.699,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2553.9192,12.1656,-0.0106,92.4372,181.3275,155.7764,,0.4351,12.0853,3.9071,2.5085,4.27,3.8556,3.9071,4.5153,2522.8513,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2554.0716,12.1432,-0.0088,91.2186,180.8657,157.5717,,0.455,12.0986,3.9743,2.5036,4.3629,3.856,3.9743,4.3725,2523.0039,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2554.224,12.188,-0.0081,90.5526,180.771,158.384,,0.4811,12.1377,4.1155,2.5002,4.5246,3.8735,4.1155,4.4082,2523.1562,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2554.3764,12.2217,-0.0065,89.6919,174.7607,150.6286,,0.4126,12.1683,4.1663,2.5004,4.6081,3.9143,4.1663,4.6853,2523.3086,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2554.5288,12.2105,-0.004,86.785,160.0533,138.3517,,0.3582,12.1873,4.0413,2.4978,4.4752,3.8346,4.0413,4.7151,2523.4609,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2554.6812,12.2404,-0.0041,81.7594,146.2215,121.1934,,0.3535,12.2258,3.4781,2.4835,3.8842,3.7066,3.4781,3.6328,2523.6135,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2554.8336,12.2105,-0.004,75.9851,139.1445,108.3688,,0.2906,12.1754,4.8341,2.4892,5.3129,4.0533,4.8341,3.1333,2523.7659,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2554.986,12.2479,-0.0021,69.2971,135.2033,101.3527,,0.176,12.0725,6.2713,2.5316,6.7867,4.3003,6.2713,3.5194,2523.9182,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2555.1384,12.1993,0.0008,65.2157,130.9743,98.5885,,0.1079,11.9665,9.1146,2.591,9.5584,4.6424,9.1146,6.6485,2524.0706,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2555.2908,12.0759,0.0015,65.456,128.1763,101.4827,,0.0871,11.99,9.3496,2.6103,9.6747,4.6082,9.3496,13.7294,2524.2231,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2555.4432,12.031,0.0002,70.4819,127.5879,101.7861,,0.0941,12.0155,6.1973,2.5678,6.4659,4.1581,6.1973,6.6379,2524.3755,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2555.5956,12.0459,-0.0001,78.3802,128.155,104.4053,,0.1341,11.9028,3.2052,2.4919,3.4112,3.3496,3.2052,1.8233,2524.5278,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2555.748,12.0422,-0.0019,84.2397,136.7332,104.6622,,0.2022,11.8388,1.5532,2.4216,1.6946,2.0406,1.5532,1.0559,2524.6802,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2555.9004,12.0235,-0.0029,86.7641,151.5461,114.3686,,0.2974,11.8447,1.2263,2.3995,1.3559,1.5975,1.2263,0.9907,2524.8325,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2556.0528,12.016,-0.0039,87.2982,161.3372,122.6707,,0.3095,11.9173,1.2255,2.4052,1.3672,1.6142,1.2255,1.421,2524.9851,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2556.2052,12.0983,-0.0048,87.2767,160.6594,123.6801,,0.2983,11.9975,1.8356,2.4075,2.0629,2.3011,1.8356,1.4722,2525.1375,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2556.3576,12.0871,-0.0076,87.2107,155.1164,121.8017,,0.3044,11.9161,2.3771,2.3846,2.6517,2.8763,2.3771,1.034,2525.2898,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2556.51,12.031,-0.0116,86.8772,154.4892,116.949,,0.3034,11.8478,2.0341,2.3611,2.2743,2.4573,2.0341,0.813,2525.4421,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2556.6624,12.0983,-0.0135,86.5226,160.2416,122.0378,,0.2851,11.9162,1.5269,2.3647,1.7204,1.8271,1.5269,0.8959,2525.5947,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2556.8148,12.1207,-0.0119,86.6573,166.0292,123.4055,,0.2934,12.0346,1.8104,2.3883,2.028,2.1598,1.8104,1.3519,2525.7471,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2556.9672,12.1768,-0.0079,87.5525,168.5657,130.9118,,0.3046,12.0014,2.7238,2.4173,2.9296,2.9581,2.7238,1.6761,2525.8994,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2557.1196,12.1432,-0.0038,88.5265,167.802,127.8695,,0.337,12.046,2.483,2.4416,2.6109,2.8165,2.483,2.0786,2526.0518,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2557.272,12.1506,-0.0025,88.6484,164.8011,132.1125,,0.3441,12.1243,3.9877,2.4551,3.8116,3.4467,3.9877,2.5039,2526.2043,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2557.4244,12.1544,-0.0038,87.7638,162.5905,128.3842,,0.3635,12.1275,4.0137,2.4526,3.813,3.5371,4.0137,3.3484,2526.3567,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2557.5768,12.1132,-0.0039,86.7485,162.622,135.3524,,0.3364,12.0436,3.5248,2.4473,3.3159,3.3455,3.5248,2.954,2526.509,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2557.7292,12.1319,-0.0036,86.237,163.5555,139.0831,,0.338,12.0648,3.8727,2.45,3.4715,3.4789,3.8727,2.8435,2526.6614,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2557.8816,12.188,-0.0013,86.1811,164.0053,138.0644,,0.3334,12.1452,4.1108,2.4723,3.6325,3.5566,4.1108,3.4754,2526.8137,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2558.034,12.2329,-0.0015,86.2237,164.3689,140.7845,,0.379,12.1488,4.6827,2.4882,4.0426,3.6844,4.6827,3.8254,2526.9663,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2558.1864,12.1955,-0.0022,86.587,164.6646,134.8958,,0.3833,12.1481,4.569,2.4963,3.9144,3.6328,4.569,4.009,2527.1187,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2558.3388,12.188,-0.0052,87.0067,163.7905,139.2898,,0.3696,12.153,4.5065,2.4916,3.8516,3.6053,4.5065,3.773,2527.271,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2558.4912,12.203,-0.0082,87.0474,162.3231,138.601,,0.3436,12.1436,4.8857,2.4883,4.1055,3.7297,4.8857,4.0684,2527.4233,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2558.6436,12.1955,-0.0114,86.8115,160.3307,140.8368,,0.3385,12.1528,4.7964,2.4805,3.9817,3.6504,4.7964,4.2418,2527.5759,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2558.796,12.1993,-0.0128,86.5158,157.7272,143.748,,0.3536,12.1644,4.6494,2.4705,3.835,3.5772,4.6494,3.8162,2527.7283,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2558.9484,12.2217,-0.0126,86.0193,155.6864,144.4823,,0.3584,12.1612,4.2538,2.4661,3.5092,3.388,4.2538,3.4045,2527.8806,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2559.1008,12.2553,-0.0108,85.5221,154.2488,145.1001,,0.3667,12.1786,4.2248,2.4661,3.5095,3.292,4.2248,3.4173,2528.033,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2559.2532,12.2553,-0.0083,84.5465,152.9926,139.8391,,0.3481,12.1929,3.6577,2.4654,3.0759,3.0667,3.6577,3.5346,2528.1853,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2559.4056,12.2778,-0.0049,83.9404,152.1853,134.3473,,0.31,12.1866,3.5751,2.4572,3.0343,3.0284,3.5751,3.0382,2528.3379,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2559.558,12.2179,-0.0017,84.444,152.4985,133.9006,,0.2867,12.1757,3.3606,2.4472,2.876,2.9253,3.3606,2.4462,2528.4902,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2559.7104,12.2404,0.0001,85.1079,154.1951,136.843,,0.2813,12.1903,3.1153,2.4386,2.679,2.817,3.1153,2.1081,2528.6426,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2559.8628,12.2254,-0.0015,85.7472,156.2676,139.0363,,0.2888,12.1838,2.7087,2.4247,2.36,2.5872,2.7087,1.8368,2528.7949,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2560.0152,12.2329,-0.0057,86.1168,157.134,134.8072,,0.2793,12.0728,2.5925,2.4056,2.2715,2.4904,2.5925,1.7437,2528.9475,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2560.1676,12.1506,-0.008,86.5646,156.0673,130.9741,,0.2882,11.9798,2.5016,2.3963,2.2056,2.3214,2.5016,1.5372,2529.0999,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2560.32,12.1993,-0.0074,87.2564,155.0522,127.2594,,0.2923,11.9868,2.4813,2.3996,2.2017,2.2156,2.4813,1.506,2529.2522,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2560.4724,12.2105,-0.0072,88.0655,156.1824,127.8902,,0.2994,12.0072,2.2316,2.4003,1.9999,1.9525,2.2316,1.293,2529.4045,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2560.6248,12.2049,-0.0083,88.3018,159.036,125.9445,,0.2932,12.0524,2.162,2.3936,1.9402,1.8739,2.162,1.059,2529.5571,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2560.7772,12.289,-0.0104,88.2888,162.1264,118.3664,,0.2824,12.117,1.9921,2.3813,1.8112,1.7543,1.9921,0.9814,2529.7095,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2560.9296,12.3395,-0.0096,88.1858,164.0972,108.497,,0.2736,12.1477,2.0843,2.3802,1.91,1.7901,2.0843,0.9764,2529.8618,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2561.082,12.3619,-0.0079,87.1498,165.1625,107.3644,,0.2517,12.1457,2.0839,2.3846,1.9167,1.8106,2.0839,1.0392,2530.0142,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2561.2344,12.3496,-0.0063,85.9965,165.1055,111.3027,,0.2517,12.1406,2.0764,2.39,1.9132,1.8113,2.0764,1.0053,2530.1665,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2561.3868,12.3271,-0.0062,85.6751,162.642,116.4798,,0.2418,12.151,2.0533,2.3957,1.8891,1.8067,2.0533,1.0603,2530.3191,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2561.5392,12.3283,-0.007,86.6045,158.5518,117.66,,0.2481,12.1513,2.3403,2.3993,2.1322,2.0349,2.3403,1.1839,2530.4714,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2561.6916,12.3114,-0.0083,87.6993,156.3238,115.5158,,0.2314,12.162,2.4249,2.4007,2.2193,2.2443,2.4249,1.2744,2530.6238,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2561.844,12.3114,-0.009,88.0506,158.8648,120.9802,,0.2414,12.1978,2.2362,2.4016,2.0529,2.1386,2.2362,1.2908,2530.7761,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2561.9964,12.3843,-0.0083,87.2049,163.6449,121.6257,,0.2586,12.2293,2.0102,2.4119,1.8378,2.0574,2.0102,1.2811,2530.9287,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
2562.1488,12.4393,-0.0073,85.6067,166.7472,132.5978,,0.2709,12.2551,2.457,2.4348,2.2021,2.402,2.457,1.5565,2531.0811,,1.0,0.2069,0.127582,0.0,0.5332,Drake 2
